STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
FR000007150,Paris,15-11-2018,0.02,48,53,46
FR000007150,Paris,16-11-2018,0,47,50,
FR000007150,Paris,23-11-2018,0.02,41,,37
FR000007150,Paris,24-11-2018,0.23,45,48,
FR000007150,Paris,25-11-2018,0.04,45,47,42
FR000007150,Paris,26-11-2018,0.19,42,46,41
FR000007150,Paris,27-11-2018,0.04,45,51,43
FR000007150,Paris,28-11-2018,0.59,51,53,44
FR000007150,Paris,29-11-2018,0.02,53,58,51
FR000007150,Paris,30-11-2018,0,50,56,
FR000007150,Paris,01-12-2018,0,47,,43
FR000007150,Paris,02-12-2018,0.28,58,61,51
FR000007150,Paris,03-12-2018,0.02,56,59,53
FR000007150,Paris,04-12-2018,0.21,51,55,
FR000007150,Paris,05-12-2018,0.07,50,54,47
FR000007150,Paris,06-12-2018,0.07,55,57,51
FR000007150,Paris,07-12-2018,0.01,51,55,
FR000007150,Paris,08-12-2018,0.2,50,,44
FR000007150,Paris,09-12-2018,0.05,50,54,
FR000007150,Paris,10-12-2018,0.09,47,51,
FR000007150,Paris,11-12-2018,0,43,48,
FR000007150,Paris,12-12-2018,0.01,36,44,32
FR000007150,Paris,13-12-2018,0,35,40,32
FR000007150,Paris,14-12-2018,0.01,33,37,29
FR000007150,Paris,15-12-2018,0,33,,30
FR000007150,Paris,16-12-2018,0.02,42,,33
FR000007150,Paris,17-12-2018,0.09,44,47,41
FR000007150,Paris,18-12-2018,0,44,48,40
FR000007150,Paris,19-12-2018,0.11,48,51,
FR000007150,Paris,20-12-2018,0,47,51,45
FR000007150,Paris,21-12-2018,0.09,55,59,47
FR000007150,Paris,22-12-2018,0.13,53,57,
FR000007150,Paris,23-12-2018,0.02,53,58,49
FR000007150,Paris,24-12-2018,0.36,47,57,
FR000007150,Paris,25-12-2018,0,39,46,
FR000007150,Paris,26-12-2018,0,34,39,
FR000007150,Paris,27-12-2018,0,31,34,30
FR000007150,Paris,28-12-2018,0,34,36,32
FR000007150,Paris,29-12-2018,0,40,,35
FR000007150,Paris,30-12-2018,0.01,47,,45
FR000007150,Paris,31-12-2018,0.02,48,50,47
FR000007150,Paris,01-01-2019,0.01,47,49,46
FR000007150,Paris,02-01-2019,0,43,48,
FR000007150,Paris,03-01-2019,0,42,44,39
FR000007150,Paris,04-01-2019,0,40,43,38
FR000007150,Paris,05-01-2019,0,41,43,40
FR000007150,Paris,06-01-2019,0,42,44,40
FR000007150,Paris,07-01-2019,0,45,47,43
FR000007150,Paris,08-01-2019,0.02,47,49,
FR000007150,Paris,09-01-2019,0,41,46,
FR000007150,Paris,10-01-2019,0.03,39,42,36
FR000007150,Paris,11-01-2019,0,43,47,40
FR000007150,Paris,12-01-2019,0.05,46,,44
FR000007150,Paris,13-01-2019,0.03,51,53,48
FR000007150,Paris,14-01-2019,0.03,48,52,
FR000007150,Paris,15-01-2019,0,46,47,
FR000007150,Paris,16-01-2019,0,41,46,35
FR000007150,Paris,17-01-2019,0.12,42,47,
FR000007150,Paris,18-01-2019,0,36,43,
FR000007150,Paris,19-01-2019,0,33,37,29
FR000007150,Paris,20-01-2019,0.16,37,37,
FR000007150,Paris,21-01-2019,0.03,32,38,28
FR000007150,Paris,22-01-2019,0,32,35,28
FR000007150,Paris,23-01-2019,0.29,34,36,
FR000007150,Paris,24-01-2019,0.04,34,36,31
FR000007150,Paris,25-01-2019,0.04,39,,35
FR000007150,Paris,26-01-2019,0.05,47,49,42
FR000007150,Paris,27-01-2019,0.06,44,47,
FR000007150,Paris,28-01-2019,0.17,40,44,
FR000007150,Paris,29-01-2019,0,35,41,31
FR000007150,Paris,30-01-2019,0.77,36,41,33
FR000007150,Paris,31-01-2019,0.02,34,,30
FR000007150,Paris,01-02-2019,0.05,42,46,36
FR000007150,Paris,02-02-2019,0.63,40,44,38
FR000007150,Paris,03-02-2019,0,39,44,
FR000007150,Paris,04-02-2019,0,36,40,31
FR000007150,Paris,05-02-2019,0,40,48,38
FR000007150,Paris,06-02-2019,0,45,50,37
FR000007150,Paris,07-02-2019,0.16,48,53,44
FR000007150,Paris,08-02-2019,0.03,48,50,44
FR000007150,Paris,09-02-2019,0.07,49,54,46
FR000007150,Paris,10-02-2019,0.14,47,52,
FR000007150,Paris,11-02-2019,0.33,43,49,39
FR000007150,Paris,12-02-2019,0.01,41,48,35
FR000007150,Paris,13-02-2019,0,39,47,32
FR000007150,Paris,14-02-2019,0,44,56,34
FR000007150,Paris,15-02-2019,0,47,59,37
FR000007150,Paris,16-02-2019,0,47,61,36
FR000007150,Paris,17-02-2019,0,50,63,39
FR000007150,Paris,18-02-2019,0,49,59,39
FR000007150,Paris,19-02-2019,0,47,54,
FR000007150,Paris,20-02-2019,0,46,56,36
FR000007150,Paris,21-02-2019,0,49,62,39
FR000007150,Paris,22-02-2019,0,52,65,41
FR000007150,Paris,23-02-2019,0,52,62,44
FR000007150,Paris,24-02-2019,0,49,60,39
FR000007150,Paris,25-02-2019,0,53,64,43
FR000007150,Paris,26-02-2019,0,54,67,44
FR000007150,Paris,27-02-2019,0,55,69,42
FR000007150,Paris,28-02-2019,0,53,62,46
FR000007150,Paris,01-03-2019,0.05,51,53,49
FR000007150,Paris,02-03-2019,0.04,51,55,46
FR000007150,Paris,03-03-2019,0.02,54,59,50
FR000007150,Paris,04-03-2019,0.17,48,58,
FR000007150,Paris,05-03-2019,0.09,47,55,41
FR000007150,Paris,06-03-2019,0.04,50,54,46
FR000007150,Paris,07-03-2019,0.48,49,56,45
FR000007150,Paris,08-03-2019,0,49,57,41
FR000007150,Paris,09-03-2019,0.03,53,59,47
FR000007150,Paris,10-03-2019,0.25,53,57,
FR000007150,Paris,11-03-2019,0.03,45,51,40
FR000007150,Paris,12-03-2019,0.03,46,55,40
FR000007150,Paris,13-03-2019,0.1,45,53,40
FR000007150,Paris,14-03-2019,0.04,49,,45
FR000007150,Paris,15-03-2019,0.23,55,58,51
FR000007150,Paris,16-03-2019,0.01,53,58,49
FR000007150,Paris,17-03-2019,0.11,45,54,
FR000007150,Paris,18-03-2019,0.09,46,52,40
FR000007150,Paris,19-03-2019,0,48,56,39
FR000007150,Paris,20-03-2019,0,50,57,41
FR000007150,Paris,21-03-2019,0,53,62,45
FR000007150,Paris,22-03-2019,0,54,66,44
FR000007150,Paris,23-03-2019,0,50,60,43
FR000007150,Paris,24-03-2019,0,50,56,
FR000007150,Paris,25-03-2019,0,48,56,42
FR000007150,Paris,26-03-2019,0,49,56,44
FR000007150,Paris,27-03-2019,0,50,58,42
FR000007150,Paris,28-03-2019,0,51,60,45
FR000007150,Paris,29-03-2019,0,55,66,44
FR000007150,Paris,30-03-2019,0,56,69,44
FR000007150,Paris,31-03-2019,0,58,71,47
FR000007150,Paris,01-04-2019,0,58,71,46
FR000007150,Paris,02-04-2019,0.02,54,66,
FR000007150,Paris,03-04-2019,0.18,45,52,40
FR000007150,Paris,04-04-2019,0.01,45,55,36
FR000007150,Paris,05-04-2019,0,49,58,37
FR000007150,Paris,06-04-2019,0,54,65,43
FR000007150,Paris,07-04-2019,0,54,60,49
FR000007150,Paris,08-04-2019,0,55,63,47
FR000007150,Paris,09-04-2019,0,53,59,49
FR000007150,Paris,10-04-2019,0,52,54,
FR000007150,Paris,11-04-2019,0.13,49,58,40
FR000007150,Paris,12-04-2019,0,46,54,38
FR000007150,Paris,13-04-2019,0,44,52,36
FR000007150,Paris,14-04-2019,0,43,52,34
FR000007150,Paris,15-04-2019,0,51,62,39
FR000007150,Paris,16-04-2019,0,53,60,50
FR000007150,Paris,17-04-2019,0,56,68,45
FR000007150,Paris,18-04-2019,0,64,75,53
FR000007150,Paris,19-04-2019,0,66,79,53
FR000007150,Paris,20-04-2019,0.01,69,81,58
FR000007150,Paris,21-04-2019,0,67,78,55
FR000007150,Paris,22-04-2019,0,67,78,54
IN022021900,New Delhi,01-01-2010,,57,71,44
IN022021900,New Delhi,02-01-2010,,52,59,48
IN022021900,New Delhi,03-01-2010,,54,60,49
IN022021900,New Delhi,04-01-2010,,53,57,49
IN022021900,New Delhi,05-01-2010,,53,65,
IN022021900,New Delhi,06-01-2010,,53,66,42
IN022021900,New Delhi,07-01-2010,,54,66,46
IN022021900,New Delhi,08-01-2010,,51,,46
IN022021900,New Delhi,09-01-2010,,53,64,
IN022021900,New Delhi,10-01-2010,,49,55,
IN022021900,New Delhi,11-01-2010,,49,58,44
IN022021900,New Delhi,12-01-2010,,51,59,45
IN022021900,New Delhi,13-01-2010,0.2,53,61,47
IN022021900,New Delhi,14-01-2010,0,53,63,46
IN022021900,New Delhi,15-01-2010,,53,63,46
IN022021900,New Delhi,16-01-2010,,55,69,44
IN022021900,New Delhi,17-01-2010,,52,58,46
IN022021900,New Delhi,18-01-2010,,53,66,47
IN022021900,New Delhi,19-01-2010,,54,68,47
IN022021900,New Delhi,20-01-2010,,53,65,44
IN022021900,New Delhi,21-01-2010,,53,68,45
IN022021900,New Delhi,22-01-2010,,53,66,45
IN022021900,New Delhi,23-01-2010,,56,72,46
IN022021900,New Delhi,24-01-2010,,60,75,46
IN022021900,New Delhi,25-01-2010,,61,75,51
IN022021900,New Delhi,26-01-2010,,58,73,49
IN022021900,New Delhi,27-01-2010,,61,76,50
IN022021900,New Delhi,28-01-2010,,64,80,51
IN022021900,New Delhi,29-01-2010,,65,82,52
IN022021900,New Delhi,30-01-2010,,62,72,
IN022021900,New Delhi,31-01-2010,,59,73,47
IN022021900,New Delhi,01-02-2010,,59,74,45
IN022021900,New Delhi,02-02-2010,,59,74,46
IN022021900,New Delhi,03-02-2010,,59,74,48
IN022021900,New Delhi,04-02-2010,,62,76,49
IN022021900,New Delhi,05-02-2010,,64,77,52
IN022021900,New Delhi,06-02-2010,,66,84,53
IN022021900,New Delhi,07-02-2010,,69,86,53
IN022021900,New Delhi,08-02-2010,,67,86,
IN022021900,New Delhi,09-02-2010,0.59,62,73,
IN022021900,New Delhi,10-02-2010,0,63,72,55
IN022021900,New Delhi,11-02-2010,,61,74,51
IN022021900,New Delhi,12-02-2010,,62,75,53
IN022021900,New Delhi,13-02-2010,,64,74,53
IN022021900,New Delhi,14-02-2010,,60,74,50
IN022021900,New Delhi,15-02-2010,,60,70,51
IN022021900,New Delhi,16-02-2010,,63,78,51
IN022021900,New Delhi,17-02-2010,,59,71,50
IN022021900,New Delhi,18-02-2010,,58,75,48
IN022021900,New Delhi,19-02-2010,,61,75,47
IN022021900,New Delhi,20-02-2010,,63,78,49
IN022021900,New Delhi,21-02-2010,,67,82,53
IN022021900,New Delhi,22-02-2010,,67,,53
IN022021900,New Delhi,23-02-2010,0.04,70,81,59
IN022021900,New Delhi,24-02-2010,0,70,81,62
IN022021900,New Delhi,25-02-2010,,69,82,58
IN022021900,New Delhi,26-02-2010,,71,87,58
IN022021900,New Delhi,27-02-2010,,74,89,59
IN022021900,New Delhi,28-02-2010,,74,89,62
IN022021900,New Delhi,01-03-2010,,77,91,67
IN022021900,New Delhi,02-03-2010,,75,90,64
IN022021900,New Delhi,03-03-2010,,76,89,64
IN022021900,New Delhi,04-03-2010,,77,89,65
IN022021900,New Delhi,05-03-2010,,73,84,64
IN022021900,New Delhi,06-03-2010,,74,88,60
IN022021900,New Delhi,07-03-2010,,72,82,
IN022021900,New Delhi,08-03-2010,,69,80,58
IN022021900,New Delhi,09-03-2010,,71,84,58
IN022021900,New Delhi,10-03-2010,,71,85,
IN022021900,New Delhi,11-03-2010,,71,87,58
IN022021900,New Delhi,12-03-2010,,73,89,59
IN022021900,New Delhi,13-03-2010,,75,90,63
IN022021900,New Delhi,14-03-2010,,76,90,64
IN022021900,New Delhi,15-03-2010,,74,91,64
IN022021900,New Delhi,16-03-2010,,79,94,62
IN022021900,New Delhi,17-03-2010,,77,95,63
IN022021900,New Delhi,18-03-2010,,79,95,65
IN022021900,New Delhi,19-03-2010,,79,94,68
IN022021900,New Delhi,20-03-2010,,81,97,66
IN022021900,New Delhi,21-03-2010,,84,103,67
IN022021900,New Delhi,22-03-2010,,85,101,72
IN022021900,New Delhi,23-03-2010,,85,101,69
IN022021900,New Delhi,24-03-2010,,86,101,69
IN022021900,New Delhi,25-03-2010,,84,97,69
IN022021900,New Delhi,26-03-2010,,85,102,70
IN022021900,New Delhi,27-03-2010,,86,101,74
IN022021900,New Delhi,28-03-2010,,84,101,72
IN022021900,New Delhi,29-03-2010,,85,101,72
IN022021900,New Delhi,30-03-2010,,89,102,70
IN022021900,New Delhi,31-03-2010,,86,101,73
IN022021900,New Delhi,01-04-2010,,86,101,71
IN022021900,New Delhi,02-04-2010,,86,,69
IN022021900,New Delhi,03-04-2010,0,87,102,74
IN022021900,New Delhi,04-04-2010,,86,102,72
IN022021900,New Delhi,05-04-2010,,88,102,74
IN022021900,New Delhi,06-04-2010,,86,99,74
IN022021900,New Delhi,07-04-2010,,86,102,67
IN022021900,New Delhi,08-04-2010,,88,102,69
IN022021900,New Delhi,09-04-2010,,88,104,71
IN022021900,New Delhi,10-04-2010,,89,105,74
IN022021900,New Delhi,11-04-2010,,90,107,76
IN022021900,New Delhi,12-04-2010,,94,107,76
IN022021900,New Delhi,13-04-2010,,91,104,78
IN022021900,New Delhi,14-04-2010,,91,106,75
IN022021900,New Delhi,15-04-2010,,91,108,74
IN022021900,New Delhi,16-04-2010,,93,109,74
IN022021900,New Delhi,20-04-2010,,95,107,84
IN022021900,New Delhi,22-04-2010,,92,104,81
IN022021900,New Delhi,23-04-2010,,91,103,80
IN022021900,New Delhi,24-04-2010,,90,103,75
IN022021900,New Delhi,25-04-2010,,90,103,76
IN022021900,New Delhi,26-04-2010,,92,107,76
IN022021900,New Delhi,27-04-2010,,95,109,78
IN022021900,New Delhi,28-04-2010,,93,105,82
IN022021900,New Delhi,29-04-2010,,92,107,80
IN022021900,New Delhi,30-04-2010,,93,107,82
IN022021900,New Delhi,01-05-2010,0.04,90,107,
IN022021900,New Delhi,02-05-2010,0.08,87,98,74
IN022021900,New Delhi,03-05-2010,0,90,101,79
IN022021900,New Delhi,04-05-2010,,93,106,80
IN022021900,New Delhi,05-05-2010,,96,,83
IN022021900,New Delhi,06-05-2010,,90,96,83
IN022021900,New Delhi,07-05-2010,,85,96,
IN022021900,New Delhi,08-05-2010,,88,101,74
IN022021900,New Delhi,09-05-2010,,92,102,82
IN022021900,New Delhi,10-05-2010,,93,105,79
IN022021900,New Delhi,11-05-2010,0.02,94,106,82
IN022021900,New Delhi,12-05-2010,0,92,107,78
IN022021900,New Delhi,13-05-2010,,99,112,79
IN022021900,New Delhi,14-05-2010,,96,110,86
IN022021900,New Delhi,15-05-2010,0,97,110,
IN022021900,New Delhi,16-05-2010,,96,111,78
IN022021900,New Delhi,17-05-2010,,99,114,83
IN022021900,New Delhi,18-05-2010,,101,112,90
IN022021900,New Delhi,19-05-2010,,97,107,87
IN022021900,New Delhi,20-05-2010,,96,107,84
IN022021900,New Delhi,21-05-2010,,94,109,77
IN022021900,New Delhi,22-05-2010,,95,112,78
IN022021900,New Delhi,23-05-2010,,98,112,87
IN022021900,New Delhi,24-05-2010,,98,110,86
IN022021900,New Delhi,25-05-2010,,97,112,85
IN022021900,New Delhi,26-05-2010,,99,113,84
IN022021900,New Delhi,27-05-2010,,99,111,87
IN022021900,New Delhi,28-05-2010,,92,100,84
IN022021900,New Delhi,29-05-2010,,89,106,
IN022021900,New Delhi,30-05-2010,,91,103,80
IN022021900,New Delhi,31-05-2010,,95,108,79
IN022021900,New Delhi,01-06-2010,,99,111,82
IN022021900,New Delhi,02-06-2010,,101,111,94
IN022021900,New Delhi,03-06-2010,,95,106,
IN022021900,New Delhi,04-06-2010,,94,102,
IN022021900,New Delhi,05-06-2010,,87,98,
IN022021900,New Delhi,06-06-2010,,90,101,78
IN022021900,New Delhi,07-06-2010,,84,91,
IN022021900,New Delhi,08-06-2010,0.02,77,80,72
IN022021900,New Delhi,09-06-2010,0.03,88,97,74
IN022021900,New Delhi,10-06-2010,0,92,104,78
IN022021900,New Delhi,11-06-2010,,95,106,80
IN022021900,New Delhi,12-06-2010,,96,108,83
IN022021900,New Delhi,13-06-2010,,92,109,83
IN022021900,New Delhi,14-06-2010,,92,103,79
IN022021900,New Delhi,15-06-2010,,94,105,82
IN022021900,New Delhi,16-06-2010,,93,103,84
IN022021900,New Delhi,17-06-2010,,95,106,84
IN022021900,New Delhi,18-06-2010,,96,108,83
IN022021900,New Delhi,19-06-2010,,97,110,82
IN022021900,New Delhi,20-06-2010,,101,113,86
IN022021900,New Delhi,21-06-2010,,99,111,88
IN022021900,New Delhi,22-06-2010,,102,112,91
IN022021900,New Delhi,23-06-2010,,102,110,93
IN022021900,New Delhi,24-06-2010,,92,107,
IN022021900,New Delhi,25-06-2010,,89,98,81
IN022021900,New Delhi,26-06-2010,0,95,107,83
IN022021900,New Delhi,27-06-2010,0.08,95,106,81
IN022021900,New Delhi,28-06-2010,0,93,104,83
IN022021900,New Delhi,29-06-2010,,94,105,86
IN022021900,New Delhi,30-06-2010,,97,106,89
IN022021900,New Delhi,01-07-2010,,90,102,
IN022021900,New Delhi,02-07-2010,,94,103,82
IN022021900,New Delhi,03-07-2010,,94,102,
IN022021900,New Delhi,04-07-2010,0.63,84,102,78
IN022021900,New Delhi,05-07-2010,2.28,82,90,78
IN022021900,New Delhi,06-07-2010,0.08,84,,80
IN022021900,New Delhi,07-07-2010,0.63,86,99,
IN022021900,New Delhi,08-07-2010,0.83,89,99,77
IN022021900,New Delhi,09-07-2010,0.03,93,99,84
IN022021900,New Delhi,10-07-2010,0,94,102,87
IN022021900,New Delhi,11-07-2010,0.12,91,97,82
IN022021900,New Delhi,12-07-2010,0.35,85,98,
IN022021900,New Delhi,13-07-2010,2.05,87,95,74
IN022021900,New Delhi,14-07-2010,0,92,98,84
IN022021900,New Delhi,15-07-2010,,91,98,85
IN022021900,New Delhi,16-07-2010,,91,100,83
IN022021900,New Delhi,17-07-2010,,90,99,85
IN022021900,New Delhi,18-07-2010,0,91,100,84
IN022021900,New Delhi,19-07-2010,,87,100,
IN022021900,New Delhi,20-07-2010,0.55,81,93,78
IN022021900,New Delhi,21-07-2010,1.1,86,92,79
IN022021900,New Delhi,22-07-2010,0,87,93,80
IN022021900,New Delhi,23-07-2010,,89,94,82
IN022021900,New Delhi,24-07-2010,0,90,96,85
IN022021900,New Delhi,25-07-2010,,88,95,82
IN022021900,New Delhi,26-07-2010,,91,98,84
IN022021900,New Delhi,27-07-2010,0.12,82,85,80
IN022021900,New Delhi,28-07-2010,0.12,87,95,80
IN022021900,New Delhi,29-07-2010,0.01,87,96,82
IN022021900,New Delhi,30-07-2010,0.51,85,,
IN022021900,New Delhi,31-07-2010,0.04,79,85,
IN022021900,New Delhi,01-08-2010,2.48,83,91,77
IN022021900,New Delhi,02-08-2010,0.35,84,93,77
IN022021900,New Delhi,03-08-2010,0.02,86,93,80
IN022021900,New Delhi,04-08-2010,0.01,86,93,81
IN022021900,New Delhi,05-08-2010,0.16,85,86,82
IN022021900,New Delhi,06-08-2010,0,89,98,81
IN022021900,New Delhi,07-08-2010,,89,96,83
IN022021900,New Delhi,08-08-2010,,91,98,83
IN022021900,New Delhi,09-08-2010,,91,100,83
IN022021900,New Delhi,10-08-2010,,88,98,
IN022021900,New Delhi,11-08-2010,,84,98,79
IN022021900,New Delhi,12-08-2010,,85,98,78
IN022021900,New Delhi,13-08-2010,,87,96,
IN022021900,New Delhi,14-08-2010,,82,92,79
IN022021900,New Delhi,15-08-2010,,85,94,80
IN022021900,New Delhi,16-08-2010,,85,91,80
IN022021900,New Delhi,17-08-2010,,86,94,81
IN022021900,New Delhi,18-08-2010,0.04,85,94,
IN022021900,New Delhi,19-08-2010,0.2,81,82,80
IN022021900,New Delhi,20-08-2010,4.33,82,,79
IN022021900,New Delhi,21-08-2010,0.98,82,83,80
IN022021900,New Delhi,22-08-2010,1.73,81,88,
IN022021900,New Delhi,23-08-2010,0.28,83,92,77
IN022021900,New Delhi,24-08-2010,0.83,83,92,79
IN022021900,New Delhi,25-08-2010,0.35,82,89,78
IN022021900,New Delhi,26-08-2010,0.02,85,93,78
IN022021900,New Delhi,27-08-2010,0,87,93,81
IN022021900,New Delhi,28-08-2010,0.67,87,95,80
IN022021900,New Delhi,29-08-2010,0,88,95,81
IN022021900,New Delhi,30-08-2010,,88,96,81
IN022021900,New Delhi,31-08-2010,,87,94,82
IN022021900,New Delhi,01-09-2010,,85,95,
IN022021900,New Delhi,02-09-2010,,85,94,80
IN022021900,New Delhi,03-09-2010,,83,94,
IN022021900,New Delhi,04-09-2010,,83,94,78
IN022021900,New Delhi,05-09-2010,1.42,80,88,76
IN022021900,New Delhi,06-09-2010,0.71,84,91,78
IN022021900,New Delhi,07-09-2010,0.04,84,91,80
IN022021900,New Delhi,08-09-2010,0.51,83,90,
IN022021900,New Delhi,09-09-2010,0.12,84,93,78
IN022021900,New Delhi,10-09-2010,0.16,85,94,80
IN022021900,New Delhi,11-09-2010,0.12,83,94,
IN022021900,New Delhi,12-09-2010,0.67,80,86,77
IN022021900,New Delhi,13-09-2010,1.06,80,90,
IN022021900,New Delhi,14-09-2010,0.83,82,90,76
IN022021900,New Delhi,15-09-2010,0,81,90,76
IN022021900,New Delhi,16-09-2010,,83,91,77
IN022021900,New Delhi,17-09-2010,,84,91,
IN022021900,New Delhi,18-09-2010,,82,90,75
IN022021900,New Delhi,19-09-2010,0.16,73,90,
IN022021900,New Delhi,20-09-2010,2.32,78,86,71
IN022021900,New Delhi,21-09-2010,0.87,79,86,76
IN022021900,New Delhi,22-09-2010,1.18,79,85,
IN022021900,New Delhi,23-09-2010,1.06,79,85,74
IN022021900,New Delhi,24-09-2010,0,82,90,74
IN022021900,New Delhi,25-09-2010,,84,91,75
IN022021900,New Delhi,26-09-2010,,82,91,74
IN022021900,New Delhi,27-09-2010,,82,93,74
IN022021900,New Delhi,28-09-2010,,83,94,71
IN022021900,New Delhi,29-09-2010,,83,94,71
IN022021900,New Delhi,30-09-2010,,83,94,
IN022021900,New Delhi,01-10-2010,,83,93,74
IN022021900,New Delhi,02-10-2010,,84,94,74
IN022021900,New Delhi,03-10-2010,,83,94,76
IN022021900,New Delhi,04-10-2010,,81,94,72
IN022021900,New Delhi,05-10-2010,,83,95,73
IN022021900,New Delhi,06-10-2010,,83,93,73
IN022021900,New Delhi,07-10-2010,,82,93,75
IN022021900,New Delhi,08-10-2010,,82,92,73
IN022021900,New Delhi,09-10-2010,,83,93,73
IN022021900,New Delhi,10-10-2010,,80,93,72
IN022021900,New Delhi,11-10-2010,,79,94,69
IN022021900,New Delhi,12-10-2010,,82,94,72
IN022021900,New Delhi,13-10-2010,,82,93,73
IN022021900,New Delhi,14-10-2010,,80,92,72
IN022021900,New Delhi,15-10-2010,,80,93,69
IN022021900,New Delhi,16-10-2010,,80,95,71
IN022021900,New Delhi,17-10-2010,,81,92,74
IN022021900,New Delhi,18-10-2010,,81,91,74
IN022021900,New Delhi,19-10-2010,,82,92,74
IN022021900,New Delhi,20-10-2010,,81,91,72
IN022021900,New Delhi,21-10-2010,,81,91,73
IN022021900,New Delhi,22-10-2010,,76,92,
IN022021900,New Delhi,23-10-2010,,77,92,68
IN022021900,New Delhi,24-10-2010,,72,87,65
IN022021900,New Delhi,25-10-2010,,73,87,61
IN022021900,New Delhi,26-10-2010,,73,87,62
IN022021900,New Delhi,27-10-2010,,73,87,63
IN022021900,New Delhi,28-10-2010,,71,86,59
IN022021900,New Delhi,29-10-2010,,72,86,61
IN022021900,New Delhi,30-10-2010,,73,87,62
IN022021900,New Delhi,31-10-2010,,72,87,62
IN022021900,New Delhi,01-11-2010,,71,85,61
IN022021900,New Delhi,02-11-2010,,71,85,61
IN022021900,New Delhi,03-11-2010,,72,86,60
IN022021900,New Delhi,04-11-2010,,70,85,60
IN022021900,New Delhi,05-11-2010,,71,85,60
IN022021900,New Delhi,06-11-2010,,72,87,60
IN022021900,New Delhi,07-11-2010,,72,88,62
IN022021900,New Delhi,08-11-2010,,73,89,62
IN022021900,New Delhi,09-11-2010,,74,87,62
IN022021900,New Delhi,10-11-2010,,70,84,61
IN022021900,New Delhi,11-11-2010,,71,86,60
IN022021900,New Delhi,12-11-2010,,72,85,62
IN022021900,New Delhi,13-11-2010,,67,77,64
IN022021900,New Delhi,14-11-2010,,72,85,63
IN022021900,New Delhi,15-11-2010,,71,86,64
IN022021900,New Delhi,16-11-2010,,72,86,67
IN022021900,New Delhi,17-11-2010,,69,79,65
IN022021900,New Delhi,18-11-2010,,71,81,64
IN022021900,New Delhi,19-11-2010,,68,82,
IN022021900,New Delhi,20-11-2010,,65,82,56
IN022021900,New Delhi,21-11-2010,,65,79,56
IN022021900,New Delhi,22-11-2010,,66,74,56
IN022021900,New Delhi,23-11-2010,0.02,66,74,58
IN022021900,New Delhi,24-11-2010,0,65,74,60
IN022021900,New Delhi,25-11-2010,0.08,67,71,
IN022021900,New Delhi,26-11-2010,0,66,78,
IN022021900,New Delhi,27-11-2010,,62,80,
IN022021900,New Delhi,28-11-2010,,65,78,53
IN022021900,New Delhi,29-11-2010,,61,77,50
IN022021900,New Delhi,30-11-2010,,61,74,51
IN022021900,New Delhi,01-12-2010,,61,76,51
IN022021900,New Delhi,02-12-2010,,60,76,48
IN022021900,New Delhi,03-12-2010,,59,76,48
IN022021900,New Delhi,04-12-2010,,58,73,47
IN022021900,New Delhi,05-12-2010,,58,73,47
IN022021900,New Delhi,06-12-2010,,58,75,46
IN022021900,New Delhi,07-12-2010,,58,74,46
IN022021900,New Delhi,08-12-2010,,59,74,46
IN022021900,New Delhi,09-12-2010,,58,73,47
IN022021900,New Delhi,10-12-2010,,54,73,
IN022021900,New Delhi,11-12-2010,,57,70,43
IN022021900,New Delhi,12-12-2010,,58,73,49
IN022021900,New Delhi,13-12-2010,,58,77,44
IN022021900,New Delhi,14-12-2010,,57,77,43
IN022021900,New Delhi,15-12-2010,,58,73,46
IN022021900,New Delhi,16-12-2010,,59,76,44
IN022021900,New Delhi,17-12-2010,,58,77,45
IN022021900,New Delhi,18-12-2010,,57,,45
IN022021900,New Delhi,19-12-2010,,57,71,47
IN022021900,New Delhi,20-12-2010,,58,73,46
IN022021900,New Delhi,21-12-2010,,55,71,44
IN022021900,New Delhi,22-12-2010,,57,76,41
IN022021900,New Delhi,23-12-2010,,57,74,44
IN022021900,New Delhi,24-12-2010,,58,75,44
IN022021900,New Delhi,25-12-2010,,54,66,
IN022021900,New Delhi,26-12-2010,,53,66,45
IN022021900,New Delhi,27-12-2010,,52,70,43
IN022021900,New Delhi,28-12-2010,0.04,55,59,46
IN022021900,New Delhi,29-12-2010,0.04,59,67,50
IN022021900,New Delhi,30-12-2010,0.04,60,67,54
IN022021900,New Delhi,31-12-2010,0.08,54,64,
IN022021900,New Delhi,01-01-2011,,53,62,47
IN022021900,New Delhi,02-01-2011,,51,58,46
IN022021900,New Delhi,03-01-2011,,49,58,
IN022021900,New Delhi,04-01-2011,,47,58,39
IN022021900,New Delhi,05-01-2011,,47,55,40
IN022021900,New Delhi,06-01-2011,,48,58,42
IN022021900,New Delhi,07-01-2011,,49,60,40
IN022021900,New Delhi,08-01-2011,,46,60,40
IN022021900,New Delhi,09-01-2011,,46,52,41
IN022021900,New Delhi,10-01-2011,,49,60,40
IN022021900,New Delhi,11-01-2011,,53,67,40
IN022021900,New Delhi,12-01-2011,,54,70,39
IN022021900,New Delhi,13-01-2011,,57,76,42
IN022021900,New Delhi,14-01-2011,,62,76,49
IN022021900,New Delhi,15-01-2011,,59,76,50
IN022021900,New Delhi,16-01-2011,,55,70,48
IN022021900,New Delhi,17-01-2011,,55,68,46
